2026-02-27 04:50:12.423 | INFO     | serpentine.core.engine:_create_mode_strategy:48 | {'system': 'core'} | Using mode strategy: ArchitectMode
2026-02-27 04:56:22.204 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.236 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.266 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.298 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.329 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.361 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.392 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.423 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.454 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.485 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.515 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.548 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.578 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.609 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.641 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.672 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.704 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.734 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.766 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.798 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.828 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.859 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.891 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.923 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.953 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:22.985 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.016 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.048 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.078 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.109 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.141 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.172 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.204 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.235 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.266 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.298 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.328 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.359 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.389 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.421 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.452 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.483 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.514 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.544 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.576 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.607 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.638 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.670 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.701 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.733 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.763 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.793 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.824 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.857 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.888 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.920 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.950 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:23.980 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.011 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.042 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.074 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.106 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.137 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.169 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.199 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.230 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.262 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.297 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.325 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.354 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.385 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.417 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.450 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.481 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.511 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.543 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.574 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.606 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.638 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.669 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.701 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.732 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.763 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.794 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.825 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.856 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.886 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.917 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.948 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:24.979 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.011 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.041 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.073 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.104 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.134 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.166 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.197 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.229 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.259 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.291 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.322 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.352 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.384 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.415 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.445 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.476 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.507 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.539 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.570 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.601 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.632 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.662 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.693 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.725 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.756 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.787 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.818 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.848 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.880 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.912 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.944 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:25.973 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.004 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.035 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.066 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.098 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.128 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.159 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.190 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.220 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.252 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.284 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.315 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.352 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.377 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.408 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.438 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.471 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.502 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.534 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.564 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.597 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
2026-02-27 04:56:26.629 | ERROR    | serpentine.core.engine:_tick:193 | {'system': 'core'} | Error in system GUIDebugSystem: add_node_link() missing 2 required positional arguments: 'attr_1' and 'attr_2'
